Breakout,Age,Pos_Group,Bats,Throws,Height,Weight,Country,Class_Type,Prospect_Grouping,Prev_Season_WAR,Season_High_WAR,MLB_Certainty,MLB_BB,MLB_K,MLB_AVG,MLB_ISO,MLB_Spd,MLB_wRC,MiLB_Certainty,MiLB_BB,MiLB_K,MiLB_AVG,MiLB_ISO,MiLB_Spd,MiLB_wRC
0,29,Utility,L,R,70,180,USA,D1 College,Unranked Prospect,0.5,2.2,1000-1499 MLB PA,0.08,0.184,0.272,0.101,5.6,92,2000 or more MiLB PA,0.089,0.132,0.308,0.102,5.7,122
0,31,Corner Infielder,R,R,73,213,USA,D1 College,Top 10 Prospect,4.5,7.5,2000 or more MLB PA,0.096,0.203,0.271,0.219,3.7,126,500-999 MiLB PA,0.111,0.181,0.296,0.232,3.4,148
0,28,Corner Infielder,L,R,75,245,USA,D2 College,Unranked Prospect,0.4,1.8,1000-1499 MLB PA,0.06,0.229,0.27,0.185,2.6,111,1500-1999 MiLB PA,0.069,0.17,0.315,0.244,2.8,143
0,32,Outfielder,L,L,73,195,USA,D1 College,Unranked Prospect,0,1,Fewer than 500 MLB PA,0.076,0.246,0.265,0.103,9.4,94,2000 or more MiLB PA,0.113,0.195,0.258,0.069,6.6,95
0,34,Corner Infielder,R,R,74,213,USA,D1 College,Unranked Prospect,1.6,3.7,2000 or more MLB PA,0.082,0.23,0.275,0.142,2.4,113,1500-1999 MiLB PA,0.099,0.193,0.306,0.225,4.8,140
0,33,Outfielder,R,R,74,190,USA,Big D1 College,Unranked Prospect,-0.3,3,1000-1499 MLB PA,0.072,0.175,0.261,0.072,7.9,85,2000 or more MiLB PA,0.074,0.155,0.276,0.094,7.1,96
0,29,Catcher,R,R,74,212,BRA,D2 College,Unranked Prospect,-0.6,5.1,1500-1999 MLB PA,0.044,0.244,0.246,0.177,2.8,91,1000-1499 MiLB PA,0.076,0.218,0.29,0.194,3.2,128
0,29,Corner Infielder,L,R,76,270,USA,D1 College,Unranked Prospect,1.2,1.2,500-999 MLB PA,0.095,0.207,0.265,0.202,1,118,2000 or more MiLB PA,0.098,0.174,0.277,0.177,2.5,119
0,26,Catcher,R,R,69,205,PR,High School,Unranked Prospect,0.7,2,Fewer than 500 MLB PA,0.075,0.187,0.233,0.075,2,61,2000 or more MiLB PA,0.1,0.179,0.266,0.124,3.3,107
0,30,Middle Infielder,L,R,71,200,USA,Big D1 College,Top 100 Prospect,4.7,5.1,2000 or more MLB PA,0.095,0.19,0.272,0.15,5.8,111,1000-1499 MiLB PA,0.101,0.176,0.296,0.19,6.8,138
0,26,Corner Infielder,R,R,74,215,USA,High School,Top 50 Prospect,5,5,2000 or more MLB PA,0.064,0.146,0.285,0.235,3.5,111,1500-1999 MiLB PA,0.067,0.103,0.3,0.173,2.7,116
0,29,Corner Infielder,L,R,72,216,USA,Big D1 College,Unranked Prospect,5.2,5.2,2000 or more MLB PA,0.085,0.166,0.266,0.181,3.7,119,1000-1499 MiLB PA,0.104,0.133,0.328,0.146,4.8,134
0,29,Middle Infielder,L,R,70,180,USA,D1 College,Unranked Prospect,-0.8,1.3,500-999 MLB PA,0.059,0.214,0.224,0.101,4.1,61,2000 or more MiLB PA,0.076,0.172,0.275,0.098,3.8,97
0,30,Middle Infielder,R,R,71,200,USA,D1 College,Unranked Prospect,6.3,6.3,2000 or more MLB PA,0.091,0.193,0.246,0.196,5.4,107,1500-1999 MiLB PA,0.095,0.114,0.298,0.112,5.7,120
0,28,Middle Infielder,R,R,76,220,USA,Big D1 College,Unranked Prospect,4.4,4.4,2000 or more MLB PA,0.072,0.16,0.3,0.1,5.7,89,1500-1999 MiLB PA,0.06,0.11,0.321,0.088,5.7,110
0,26,Outfielder,R,R,75,225,USA,High School,Unranked Prospect,0.8,1.4,Fewer than 500 MLB PA,0.098,0.232,0.249,0.221,5,116,2000 or more MiLB PA,0.093,0.26,0.241,0.188,6.6,110
0,29,Infielder,L,R,69,180,USA,Big D1 College,Unranked Prospect,2.5,2.5,Fewer than 500 MLB PA,0.127,0.318,0.217,0.315,4.9,128,2000 or more MiLB PA,0.118,0.226,0.249,0.231,5,130
0,25,Utility,R,R,70,185,USA,High School,Top 100 Prospect,1,1.5,1000-1499 MLB PA,0.048,0.218,0.254,0.121,7.2,74,2000 or more MiLB PA,0.037,0.208,0.294,0.148,6.6,101
0,26,Corner Outfielder,R,R,75,207,USA,High School,Top 10 Prospect,3.5,3.5,1500-1999 MLB PA,0.097,0.238,0.257,0.171,5.1,110,1500-1999 MiLB PA,0.123,0.211,0.299,0.222,5.3,145
0,29,Middle Infielder,R,R,75,180,USA,Big D1 College,Top 100 Prospect,-0.2,-0.1,Fewer than 500 MLB PA,0.049,0.246,0.251,0.089,3.2,75,2000 or more MiLB PA,0.057,0.172,0.31,0.158,5,114
0,26,Middle Infielder,B,R,72,233,DR,International Amateur,Top 100 Prospect,3,3,1000-1499 MLB PA,0.099,0.265,0.261,0.144,6.7,102,2000 or more MiLB PA,0.093,0.253,0.261,0.125,8.4,99
0,25,Outfielder,R,R,74,235,USA,High School,Top 10 Prospect,9.7,10.2,2000 or more MLB PA,0.134,0.22,0.306,0.251,6.8,167,1000-1499 MiLB PA,0.115,0.161,0.342,0.174,8.3,154
0,26,Middle Infielder,B,R,73,190,USA,High School,Top 100 Prospect,0.1,1.4,500-999 MLB PA,0.084,0.279,0.219,0.152,5,83,2000 or more MiLB PA,0.103,0.199,0.28,0.168,6.1,119
0,26,Outfielder,B,R,72,160,USA,High School,Top 25 Prospect,2.9,2.9,1500-1999 MLB PA,0.065,0.187,0.248,0.086,8.1,72,2000 or more MiLB PA,0.096,0.199,0.28,0.097,9.3,104
0,26,Catcher,L,R,71,192,USA,High School,Unranked Prospect,0.5,0.7,500-999 MLB PA,0.086,0.168,0.25,0.1,1.6,75,1500-1999 MiLB PA,0.107,0.156,0.26,0.096,3.1,98
0,27,Middle Infielder,R,R,71,195,CUB,International Professional,Top 100 Prospect,2.2,2.3,1000-1499 MLB PA,0.05,0.12,0.275,0.077,4.2,85,1000-1499 MiLB PA,0.06,0.147,0.259,0.06,5.5,74
0,25,Outfielder,R,R,74,216,USA,High School,Unranked Prospect,2.2,3,500-999 MLB PA,0.058,0.299,0.254,0.241,5.4,114,2000 or more MiLB PA,0.046,0.197,0.279,0.22,6.9,115
0,29,Corner Infielder,L,L,75,231,USA,Big D1 College,Top 25 Prospect,3.9,4.2,2000 or more MLB PA,0.113,0.24,0.272,0.188,4.7,129,500-999 MiLB PA,0.165,0.179,0.35,0.26,6,177
0,27,Catcher,B,R,72,220,VEN,International Amateur,Unranked Prospect,0,0.4,500-999 MLB PA,0.042,0.24,0.241,0.113,0.9,77,1500-1999 MiLB PA,0.092,0.155,0.288,0.165,2.5,121
0,26,Utility,B,R,71,195,DR,International Amateur,Unranked Prospect,-0.8,3.9,500-999 MLB PA,0.039,0.231,0.268,0.113,7.6,86,2000 or more MiLB PA,0.051,0.183,0.276,0.123,7.7,102
0,26,Outfielder,R,R,73,225,DR,International Amateur,Top 100 Prospect,2.4,4.5,2000 or more MLB PA,0.063,0.222,0.265,0.162,3.9,104,2000 or more MiLB PA,0.08,0.232,0.276,0.215,5.7,130
0,27,Middle Infielder,L,R,70,185,USA,High School,Unranked Prospect,0.2,2,1500-1999 MLB PA,0.05,0.178,0.279,0.141,4.4,97,2000 or more MiLB PA,0.053,0.14,0.298,0.115,5.5,105
0,26,Catcher,R,R,71,200,USA,High School,Unranked Prospect,-0.4,0.8,Fewer than 500 MLB PA,0.059,0.249,0.238,0.099,2.2,68,2000 or more MiLB PA,0.083,0.163,0.26,0.135,3,100
1,24,Corner Outfielder,R,R,77,232,DR,International Amateur,Unranked Prospect,0.2,0.5,Fewer than 500 MLB PA,0.109,0.346,0.239,0.184,2.8,104,2000 or more MiLB PA,0.11,0.294,0.282,0.203,4.9,134
0,25,Corner Infielder,R,R,73,255,USA,High School,Unranked Prospect,0.9,0.9,Fewer than 500 MLB PA,0.063,0.216,0.257,0.248,2.2,112,2000 or more MiLB PA,0.057,0.2,0.255,0.172,2,98
0,28,Middle Infielder,R,R,72,195,CUB,International Professional,Unranked Prospect,0.4,2.6,2000 or more MLB PA,0.05,0.156,0.254,0.082,4.8,71,1500-1999 MiLB PA,0.058,0.161,0.272,0.109,6.2,85
0,25,Utility,R,R,71,190,PR,High School,Unranked Prospect,0,1.5,500-999 MLB PA,0.086,0.22,0.247,0.161,3.4,101,2000 or more MiLB PA,0.069,0.125,0.268,0.126,4.8,97
0,24,Corner Infielder,R,R,73,205,NIC,International Amateur,Top 100 Prospect,0.5,0.5,500-999 MLB PA,0.064,0.188,0.269,0.14,3,93,2000 or more MiLB PA,0.087,0.165,0.262,0.135,3.8,101
0,27,Utility,L,R,74,205,USA,Big D1 College,Unranked Prospect,2.4,2.4,1000-1499 MLB PA,0.071,0.218,0.251,0.171,4.6,112,1500-1999 MiLB PA,0.069,0.219,0.276,0.203,5,133
0,27,Middle Infielder,B,R,70,195,VEN,International Amateur,Unranked Prospect,3.8,3.8,1000-1499 MLB PA,0.093,0.196,0.281,0.08,5.7,96,2000 or more MiLB PA,0.079,0.144,0.294,0.094,7.3,110
0,26,Catcher,R,R,72,210,VEN,International Amateur,Unranked Prospect,-0.3,0.5,500-999 MLB PA,0.054,0.171,0.229,0.106,2.6,66,2000 or more MiLB PA,0.104,0.144,0.282,0.123,5.1,115
0,27,Catcher,L,R,72,191,USA,D1 College,Unranked Prospect,-0.5,0.2,Fewer than 500 MLB PA,0.077,0.196,0.225,0.093,1.5,65,2000 or more MiLB PA,0.054,0.136,0.269,0.124,2.6,92
0,25,Utility,B,R,70,170,DR,International Amateur,Top 100 Prospect,-0.2,0.7,Fewer than 500 MLB PA,0.063,0.319,0.195,0.142,5.9,63,2000 or more MiLB PA,0.072,0.22,0.275,0.16,7.9,109
0,28,Corner Outfielder,L,R,73,200,USA,Junior College,Unranked Prospect,1.1,2.8,1000-1499 MLB PA,0.065,0.225,0.279,0.231,4.5,116,1500-1999 MiLB PA,0.081,0.177,0.321,0.275,6.5,154
0,27,Infielder,R,R,72,200,USA,D1 College,Unranked Prospect,1.2,1.2,500-999 MLB PA,0.044,0.197,0.257,0.12,5.8,82,2000 or more MiLB PA,0.11,0.181,0.261,0.134,6.9,114
0,24,Utility,B,R,72,184,CW,International Amateur,Top 10 Prospect,0.2,0.2,500-999 MLB PA,0.086,0.198,0.235,0.106,3.3,74,1500-1999 MiLB PA,0.112,0.141,0.277,0.167,6.3,123
0,28,Infielder,R,R,70,205,USA,D1 College,Top 100 Prospect,2.2,2.3,1500-1999 MLB PA,0.071,0.229,0.238,0.18,1.9,98,1500-1999 MiLB PA,0.096,0.175,0.318,0.21,3.5,140
0,27,Middle Infielder,R,R,74,195,CW,Junior College,Top 100 Prospect,2.7,3.5,2000 or more MLB PA,0.061,0.089,0.261,0.102,3.9,85,1000-1499 MiLB PA,0.061,0.074,0.3,0.097,6.2,113
0,28,Corner Outfielder,R,R,73,215,USA,D1 College,Unranked Prospect,2.4,2.4,500-999 MLB PA,0.066,0.277,0.234,0.247,4.8,101,2000 or more MiLB PA,0.08,0.196,0.268,0.235,4.6,122
0,27,Infielder,L,R,72,200,USA,D1 College,Unranked Prospect,1.6,1.6,Fewer than 500 MLB PA,0.135,0.188,0.261,0.106,2,107,2000 or more MiLB PA,0.115,0.166,0.281,0.109,5.6,115
0,28,Infielder,R,R,73,188,USA,Big D1 College,Unranked Prospect,0.5,1,500-999 MLB PA,0.06,0.182,0.283,0.102,4.5,93,2000 or more MiLB PA,0.068,0.162,0.275,0.104,5.3,100
0,30,Catcher,R,R,76,270,USA,D2 College,Unranked Prospect,3,3,1500-1999 MLB PA,0.062,0.225,0.25,0.234,2.7,114,1000-1499 MiLB PA,0.062,0.153,0.309,0.244,3.4,154
0,27,Outfielder,L,R,73,210,USA,Junior College,Unranked Prospect,4,4.3,1000-1499 MLB PA,0.066,0.183,0.258,0.167,7.1,105,1500-1999 MiLB PA,0.091,0.184,0.278,0.121,7.7,116
0,28,Infielder,R,R,70,215,PR,D1 College,Top 100 Prospect,0,0.6,Fewer than 500 MLB PA,0.076,0.158,0.268,0.07,3.7,84,2000 or more MiLB PA,0.079,0.092,0.281,0.1,5,96
0,28,Catcher,R,R,74,260,USA,Big D1 College,Unranked Prospect,1.4,1.4,500-999 MLB PA,0.067,0.263,0.24,0.163,2,87,1500-1999 MiLB PA,0.091,0.251,0.245,0.146,1.5,101
0,25,Outfielder,L,L,70,190,VEN,International Amateur,Unranked Prospect,-1.3,0,Fewer than 500 MLB PA,0.096,0.193,0.206,0.053,2.9,46,2000 or more MiLB PA,0.116,0.157,0.275,0.13,5.4,119
0,28,Middle Infielder,R,R,71,186,USA,Big D1 College,Unranked Prospect,0.2,0.6,1000-1499 MLB PA,0.057,0.224,0.262,0.136,6.8,80,1500-1999 MiLB PA,0.065,0.177,0.318,0.169,6.3,129
0,29,Corner Outfielder,L,L,70,205,USA,Big D1 College,Unranked Prospect,3.5,3.5,2000 or more MLB PA,0.081,0.202,0.266,0.17,4.2,114,1500-1999 MiLB PA,0.118,0.165,0.32,0.226,6.8,144
0,28,Outfielder,L,L,69,180,USA,D1 College,Top 100 Prospect,5.9,5.9,2000 or more MLB PA,0.084,0.168,0.284,0.13,6.4,115,1500-1999 MiLB PA,0.114,0.136,0.348,0.151,7.3,154
0,27,Outfielder,R,R,72,200,USA,D1 College,Top 100 Prospect,0.6,0.6,Fewer than 500 MLB PA,0.066,0.188,0.245,0.132,3.9,80,2000 or more MiLB PA,0.082,0.142,0.281,0.105,7,106
0,25,Middle Infielder,R,R,73,247,CW,International Amateur,Top 100 Prospect,2.3,2.3,1000-1499 MLB PA,0.03,0.232,0.251,0.177,2.9,91,2000 or more MiLB PA,0.078,0.156,0.268,0.144,4.5,110
0,26,Outfielder,R,R,77,215,GER,High School,Unranked Prospect,-0.4,1.5,Fewer than 500 MLB PA,0.099,0.285,0.215,0.153,6.8,87,2000 or more MiLB PA,0.075,0.212,0.263,0.151,6.9,109
0,28,Utility,R,R,73,195,USA,Big D1 College,Unranked Prospect,1.5,1.5,Fewer than 500 MLB PA,0.057,0.217,0.283,0.109,5.9,91,2000 or more MiLB PA,0.077,0.154,0.273,0.125,6.5,101
0,29,Catcher,R,R,72,203,USA,D1 College,Unranked Prospect,-0.2,0.1,Fewer than 500 MLB PA,0.044,0.202,0.245,0.101,3.4,68,1000-1499 MiLB PA,0.073,0.191,0.243,0.107,3,86
0,26,Outfielder,R,R,76,220,USA,High School,Top 100 Prospect,0.5,1.8,1000-1499 MLB PA,0.046,0.272,0.225,0.114,6.5,67,2000 or more MiLB PA,0.066,0.188,0.277,0.163,7.4,119
0,28,Catcher,B,R,74,225,CUB,Big D1 College,Top 100 Prospect,5.8,5.8,1500-1999 MLB PA,0.142,0.229,0.238,0.19,2,119,500-999 MiLB PA,0.14,0.197,0.31,0.178,1.9,138
0,24,Outfielder,R,R,69,190,USA,High School,Top 100 Prospect,0.1,1.6,500-999 MLB PA,0.098,0.223,0.245,0.11,8.3,83,2000 or more MiLB PA,0.114,0.209,0.267,0.125,8.4,110
0,29,Outfielder,L,L,74,210,USA,Big D1 College,Unranked Prospect,0.1,1,Fewer than 500 MLB PA,0.098,0.225,0.236,0.122,4.9,93,2000 or more MiLB PA,0.082,0.234,0.272,0.167,7.2,114
0,28,Outfielder,R,R,74,209,USA,Big D1 College,Unranked Prospect,-0.5,1.3,500-999 MLB PA,0.062,0.219,0.243,0.176,4.9,98,2000 or more MiLB PA,0.113,0.189,0.285,0.189,4.1,136
0,25,Outfielder,L,R,71,205,VEN,International Amateur,Unranked Prospect,3.7,3.8,1000-1499 MLB PA,0.076,0.22,0.291,0.128,5.8,110,2000 or more MiLB PA,0.076,0.162,0.294,0.082,6.7,108
0,25,Outfielder,L,R,75,195,USA,High School,Top 25 Prospect,5.4,5.4,2000 or more MLB PA,0.104,0.209,0.293,0.137,5.3,123,1000-1499 MiLB PA,0.106,0.208,0.311,0.186,6.8,149
1,26,Outfielder,R,R,76,215,USA,High School,Top 50 Prospect,0.3,0.3,500-999 MLB PA,0.066,0.319,0.228,0.135,5.3,70,2000 or more MiLB PA,0.093,0.252,0.259,0.162,7.2,110
0,24,Middle Infielder,R,R,75,218,USA,High School,Top 25 Prospect,6.3,6.6,2000 or more MLB PA,0.066,0.168,0.284,0.193,3.9,119,500-999 MiLB PA,0.103,0.156,0.269,0.173,5.9,120
0,24,Corner Outfielder,L,R,75,210,USA,Junior College,Top 10 Prospect,2.9,9.3,2000 or more MLB PA,0.14,0.204,0.279,0.222,4.9,139,500-999 MiLB PA,0.134,0.186,0.3,0.22,6,150
1,25,Infielder,B,R,72,210,VEN,International Amateur,Unranked Prospect,-0.3,0,500-999 MLB PA,0.039,0.215,0.224,0.106,3.1,60,2000 or more MiLB PA,0.078,0.167,0.284,0.09,5.9,106
0,24,Utility,R,R,74,230,USA,High School,Top 100 Prospect,0.3,0.3,500-999 MLB PA,0.059,0.194,0.275,0.174,2.3,98,2000 or more MiLB PA,0.06,0.155,0.285,0.154,3.4,110
0,25,Corner Outfielder,R,R,76,203,USA,High School,Top 25 Prospect,2.4,2.4,1500-1999 MLB PA,0.063,0.246,0.265,0.165,3.1,101,1500-1999 MiLB PA,0.079,0.199,0.303,0.142,3.8,126
1,26,Catcher,R,R,73,212,USA,High School,Top 100 Prospect,2.1,2.1,1000-1499 MLB PA,0.046,0.171,0.281,0.135,4.9,100,1500-1999 MiLB PA,0.083,0.158,0.268,0.126,5.6,107
0,29,Outfielder,L,R,74,200,CUB,International Professional,Top 100 Prospect,2.4,3.6,2000 or more MLB PA,0.064,0.22,0.252,0.114,6.9,82,500-999 MiLB PA,0.087,0.125,0.321,0.184,6.5,130
0,25,Outfielder,L,L,73,220,USA,High School,Top 10 Prospect,3.5,3.5,1000-1499 MLB PA,0.149,0.283,0.224,0.219,2.6,119,1500-1999 MiLB PA,0.138,0.21,0.303,0.221,6.5,149
0,26,Middle Infielder,L,R,73,205,USA,D1 College,Unranked Prospect,1.8,3.8,1000-1499 MLB PA,0.084,0.098,0.28,0.123,4.6,108,1500-1999 MiLB PA,0.093,0.097,0.294,0.107,5.1,108
1,27,Corner Infielder,L,R,76,230,USA,D1 College,Unranked Prospect,1.3,1.5,500-999 MLB PA,0.078,0.244,0.251,0.191,3.6,97,2000 or more MiLB PA,0.125,0.195,0.261,0.184,4.3,125
0,27,Corner Infielder,L,R,73,205,USA,Big D1 College,Unranked Prospect,-0.6,0.6,1000-1499 MLB PA,0.071,0.241,0.24,0.145,2.8,87,1500-1999 MiLB PA,0.077,0.189,0.286,0.162,4.6,124
0,26,Corner Infielder,B,R,77,290,PR,International Amateur,Unranked Prospect,0.6,0.6,500-999 MLB PA,0.076,0.292,0.251,0.183,1.9,101,2000 or more MiLB PA,0.124,0.217,0.278,0.199,2.5,140
0,24,Corner Outfielder,L,L,76,225,GER,International Amateur,Top 50 Prospect,1.3,1.3,Fewer than 500 MLB PA,0.093,0.211,0.233,0.186,4.3,91,1500-1999 MiLB PA,0.106,0.154,0.281,0.165,6.8,129
0,27,Middle Infielder,R,R,74,201,USA,D1 College,Unranked Prospect,-0.5,1,500-999 MLB PA,0.056,0.177,0.221,0.108,4.6,54,1500-1999 MiLB PA,0.081,0.149,0.269,0.109,6.8,97
0,25,Corner Outfielder,L,R,73,180,PR,High School,Unranked Prospect,0.8,2.4,500-999 MLB PA,0.033,0.252,0.268,0.175,6.8,92,2000 or more MiLB PA,0.068,0.173,0.294,0.191,6.6,128
0,24,Middle Infielder,R,R,74,218,AW,International Amateur,Top 10 Prospect,4.9,4.9,2000 or more MLB PA,0.066,0.186,0.286,0.126,4.2,103,1500-1999 MiLB PA,0.1,0.19,0.296,0.193,4.5,141
0,24,Corner Infielder,R,R,76,272,DR,International Amateur,Top 10 Prospect,1.2,2,500-999 MLB PA,0.129,0.358,0.249,0.24,2.5,124,1500-1999 MiLB PA,0.122,0.261,0.277,0.285,5.8,156
0,24,Corner Infielder,R,R,73,225,DR,International Amateur,Top 25 Prospect,1.7,1.9,1000-1499 MLB PA,0.065,0.167,0.258,0.179,2.5,99,2000 or more MiLB PA,0.063,0.147,0.28,0.176,3.7,118
0,26,Corner Outfielder,L,R,73,228,USA,Junior College,Unranked Prospect,0.7,0.7,Fewer than 500 MLB PA,0.068,0.224,0.263,0.177,4.2,103,2000 or more MiLB PA,0.066,0.216,0.276,0.222,6.8,124
0,23,Middle Infielder,L,R,71,200,VEN,International Amateur,Top 50 Prospect,2.5,2.5,1500-1999 MLB PA,0.039,0.188,0.265,0.199,5.4,101,1500-1999 MiLB PA,0.059,0.144,0.285,0.156,6.9,118
0,26,Infielder,L,R,72,195,USA,Junior College,Top 100 Prospect,0.1,2,Fewer than 500 MLB PA,0.073,0.22,0.269,0.133,6.6,104,1500-1999 MiLB PA,0.077,0.185,0.294,0.109,7.7,110
0,27,Middle Infielder,L,R,72,215,USA,D1 College,Unranked Prospect,0.1,1,1000-1499 MLB PA,0.103,0.195,0.237,0.097,4.3,79,1500-1999 MiLB PA,0.124,0.135,0.281,0.12,8.1,116
0,28,Infielder,L,R,71,180,USA,D1 College,Unranked Prospect,0.6,0.6,500-999 MLB PA,0.098,0.123,0.258,0.094,2.8,92,1000-1499 MiLB PA,0.111,0.086,0.319,0.15,5.3,145
0,27,Corner Outfielder,R,R,74,205,USA,D2 College,Unranked Prospect,0.6,0.6,Fewer than 500 MLB PA,0.056,0.272,0.255,0.15,5.4,88,1500-1999 MiLB PA,0.1,0.205,0.278,0.201,5.4,133
0,28,Outfielder,R,R,72,200,USA,D2 College,Unranked Prospect,2.4,3.7,1000-1499 MLB PA,0.042,0.161,0.267,0.118,4.9,86,1500-1999 MiLB PA,0.057,0.125,0.324,0.155,6.7,134
0,28,Catcher,R,R,74,220,USA,Big D1 College,Unranked Prospect,0.7,1.2,Fewer than 500 MLB PA,0.091,0.307,0.195,0.183,1.3,82,1000-1499 MiLB PA,0.128,0.162,0.268,0.149,2.1,131
0,26,Middle Infielder,L,R,67,185,USA,D1 College,Top 100 Prospect,1.2,2.5,1000-1499 MLB PA,0.064,0.157,0.248,0.122,6.3,88,1000-1499 MiLB PA,0.083,0.126,0.308,0.154,6.9,128
0,26,Middle Infielder,R,R,72,195,USA,Big D1 College,Top 100 Prospect,2.1,2.1,1500-1999 MLB PA,0.074,0.234,0.246,0.166,5.1,96,1500-1999 MiLB PA,0.131,0.172,0.272,0.193,6.2,137
0,27,Corner Infielder,R,R,76,235,USA,D1 College,Unranked Prospect,1.4,1.4,1000-1499 MLB PA,0.046,0.198,0.267,0.186,2.9,110,1500-1999 MiLB PA,0.046,0.153,0.291,0.21,3.9,118
1,25,Corner Infielder,R,R,71,213,VEN,International Amateur,Unranked Prospect,1.4,1.4,1000-1499 MLB PA,0.069,0.243,0.257,0.15,4.4,96,2000 or more MiLB PA,0.095,0.182,0.276,0.141,5.8,121
0,24,Middle Infielder,R,R,74,213,USA,High School,Top 100 Prospect,3.1,3.1,Fewer than 500 MLB PA,0.084,0.313,0.272,0.296,5.9,122,2000 or more MiLB PA,0.103,0.268,0.263,0.205,7.9,120
0,27,Outfielder,B,R,69,170,USA,D1 College,Unranked Prospect,-0.6,1.9,500-999 MLB PA,0.04,0.132,0.271,0.084,7.5,82,1500-1999 MiLB PA,0.115,0.141,0.288,0.067,8.5,113
0,27,Outfielder,L,L,71,215,USA,Junior College,Unranked Prospect,0,0.4,Fewer than 500 MLB PA,0.07,0.222,0.253,0.148,4.8,92,2000 or more MiLB PA,0.093,0.188,0.26,0.155,4.8,111
0,27,Middle Infielder,L,R,74,195,USA,Big D1 College,Unranked Prospect,2.3,2.3,1500-1999 MLB PA,0.082,0.215,0.246,0.177,5.3,103,500-999 MiLB PA,0.113,0.162,0.334,0.181,6.2,150
0,27,Outfielder,R,R,75,221,USA,D1 College,Top 25 Prospect,5,5,1500-1999 MLB PA,0.115,0.26,0.258,0.201,4.9,129,1000-1499 MiLB PA,0.125,0.264,0.301,0.257,8.2,154
0,27,Catcher,R,R,75,220,USA,Big D1 College,Unranked Prospect,0.5,0.5,500-999 MLB PA,0.048,0.248,0.244,0.128,2.8,76,1000-1499 MiLB PA,0.056,0.186,0.263,0.11,3.2,90
0,27,Corner Infielder,R,R,73,200,USA,D1 College,Top 25 Prospect,4.3,6.4,2000 or more MLB PA,0.091,0.173,0.274,0.159,4.7,112,Fewer than 500 MiLB PA,0.164,0.169,0.279,0.243,4.7,162
0,25,Corner Outfielder,L,L,77,240,DR,International Amateur,Top 10 Prospect,2.2,2.2,1500-1999 MLB PA,0.089,0.193,0.253,0.152,6.1,97,2000 or more MiLB PA,0.095,0.156,0.285,0.148,7.6,122
0,23,Middle Infielder,B,R,71,190,PR,High School,Top 10 Prospect,5.5,5.5,1000-1499 MLB PA,0.075,0.14,0.306,0.148,5.6,116,1500-1999 MiLB PA,0.098,0.14,0.279,0.106,6.5,109
0,24,Middle Infielder,R,R,72,190,PR,High School,Top 10 Prospect,2.2,2.2,500-999 MLB PA,0.045,0.299,0.244,0.148,4.2,82,1500-1999 MiLB PA,0.065,0.254,0.287,0.253,7.2,139
0,27,Outfielder,L,R,70,196,USA,Big D1 College,Top 50 Prospect,5.3,5.3,1000-1499 MLB PA,0.092,0.256,0.237,0.172,6.3,94,1000-1499 MiLB PA,0.12,0.17,0.294,0.166,5,142
0,27,Middle Infielder,R,R,74,175,USA,Big D1 College,Unranked Prospect,0.7,1.1,Fewer than 500 MLB PA,0.083,0.185,0.299,0.077,5.6,108,2000 or more MiLB PA,0.092,0.17,0.275,0.072,7.1,95
0,35,Corner Outfielder,L,R,69,180,JAP,International Professional,Unranked Prospect,1.6,2.4,2000 or more MLB PA,0.077,0.08,0.286,0.1,5.5,106,Fewer than 500 MiLB PA,0.068,0.105,0.294,0.067,5.4,93
0,31,Corner Outfielder,R,R,71,225,CUB,International Professional,Top 25 Prospect,3.7,5.8,2000 or more MLB PA,0.067,0.207,0.272,0.221,5,123,Fewer than 500 MiLB PA,0.097,0.194,0.296,0.148,5.9,130
0,27,Outfielder,R,R,74,220,USA,Big D1 College,Unranked Prospect,-1,1.5,Fewer than 500 MLB PA,0.042,0.318,0.231,0.179,4.3,87,2000 or more MiLB PA,0.074,0.209,0.272,0.138,6.4,113
0,24,Middle Infielder,B,R,73,180,VEN,International Amateur,Unranked Prospect,0,0,Fewer than 500 MLB PA,0.054,0.22,0.237,0.071,5.2,59,2000 or more MiLB PA,0.056,0.131,0.285,0.065,6.7,87
0,25,Catcher,B,R,72,185,USA,High School,Top 25 Prospect,0.3,0.9,Fewer than 500 MLB PA,0.076,0.245,0.271,0.114,5.6,93,1000-1499 MiLB PA,0.083,0.168,0.283,0.135,5,110
0,26,Catcher,R,R,74,235,USA,Big D1 College,Top 25 Prospect,1.6,3.8,1000-1499 MLB PA,0.06,0.324,0.195,0.175,2.2,78,500-999 MiLB PA,0.095,0.223,0.288,0.264,3.2,144
0,26,Corner Infielder,L,R,75,215,USA,Big D1 College,Top 100 Prospect,2.4,2.4,1000-1499 MLB PA,0.095,0.258,0.251,0.197,5.5,101,1000-1499 MiLB PA,0.12,0.21,0.321,0.231,4.9,154
0,26,Outfielder,L,R,74,195,USA,Big D1 College,Unranked Prospect,2.1,2.1,Fewer than 500 MLB PA,0.099,0.307,0.296,0.218,6,133,1500-1999 MiLB PA,0.091,0.207,0.287,0.13,6.1,122
0,26,Corner Outfielder,R,R,76,211,USA,Big D1 College,Top 100 Prospect,1.9,1.9,500-999 MLB PA,0.078,0.209,0.282,0.185,4.4,121,1500-1999 MiLB PA,0.088,0.119,0.288,0.156,4.1,120
